timestamp;date_created;status_in_resource_data;source.site_id;resource_id;id_in_shipment_get;logistic.type;external_reference;resource_data
2022-10-12 18:02:38.243;2022-10-11T23:22:48.424-04:00;400;MLA;41719703164;41719703164;cross_docking;2000003879556609;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"5d18ffc4-d384-4485-9e41-c120eb25975f","status":400},"previous":null}
2022-10-12 18:03:31.955;2022-10-11T23:22:48.424-04:00;400;MLA;41719703164;41719703164;cross_docking;2000003879556609;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"f226febc-9509-498e-9227-c80358b6d666","status":400},"previous":null}
2022-10-12 18:03:50.480;2022-10-11T23:22:48.424-04:00;400;MLA;41719703164;41719703164;cross_docking;2000003879556609;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"31157c96-ac79-4433-905e-6e06c4644aa3","status":400},"previous":null}
2022-10-12 18:04:18.182;2022-10-11T23:22:48.424-04:00;400;MLA;41719703164;41719703164;cross_docking;2000003879556609;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"00180406-18eb-4734-9fbb-3779650fa11c","status":400},"previous":null}
2022-10-12 18:05:08.469;2022-10-11T23:22:48.424-04:00;400;MLA;41719703164;41719703164;cross_docking;2000003879556609;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"74ec05bb-22db-4be0-8983-4484a202c916","status":400},"previous":null}
2022-10-12 18:05:34.466;2022-10-11T23:22:48.424-04:00;400;MLA;41719703164;41719703164;cross_docking;2000003879556609;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"b9f2f4ef-6da6-465b-b527-cb44fae7c2ac","status":400},"previous":null}
2022-10-12 18:07:29.883;2022-10-11T23:22:48.424-04:00;400;MLA;41719703164;41719703164;cross_docking;2000003879556609;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"764bc87c-66a1-4af9-a368-4acbb9ec86f8","status":400},"previous":null}
2022-10-12 18:10:54.377;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"f6ff8ae9-0038-49ad-b8bd-9bab4fbf4b63","status":400},"previous":null}
2022-10-12 18:10:57.138;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"082cc116-a4e6-47e9-9d0b-08c977b4ac14","status":400},"previous":null}
2022-10-12 18:20:43.526;2022-03-10T10:51:08.623-04:00;400;MLB;41233230948;41233230948;fulfillment;;{"current":{"body":"{\"error\": \"ShipmentId 41233230948 is not a bundle shipment. Only bundle shipments can be splitted.\"}","requestId":"a0d4692e-b87e-48da-a506-5959424c9a8b","status":400},"previous":null}
